url_length,num_dots,has_ip,has_at,prefix_suffix,subdomain_count,https_in_domain,entropy,kw_login,kw_secure,kw_update,kw_verify,kw_bank,kw_account,kw_signin,kw_password,label
197.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
27.0,2.0,0.0,0.0,0.0,1.0,0.0,3.1820058147602137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
345.0,3.0,0.0,0.0,1.0,1.0,0.0,4.480524762900187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
83.0,1.0,0.0,0.0,0.0,0.0,0.0,3.558518613048906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
45.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0220552088742005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37.0,1.0,0.0,0.0,0.0,0.0,0.0,3.378783493486176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14.0,1.0,0.0,0.0,0.0,0.0,0.0,3.238901256602631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
55.0,2.0,0.0,0.0,0.0,0.0,0.0,3.5383105956150063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.0,4.0,0.0,0.0,0.0,1.0,0.0,3.7887549139935035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
62.0,1.0,0.0,0.0,0.0,0.0,0.0,3.3248629576173565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33.0,1.0,0.0,0.0,0.0,0.0,0.0,3.2516291673878226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35.0,1.0,0.0,0.0,0.0,0.0,0.0,2.974937501201927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40.0,2.0,0.0,0.0,0.0,0.0,0.0,3.327819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
79.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5032583347756456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.0,3.0,0.0,0.0,0.0,1.0,0.0,3.327819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.0,4.0,0.0,0.0,0.0,2.0,0.0,3.327819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80.0,4.0,0.0,0.0,1.0,0.0,0.0,3.499227547132693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
48.0,1.0,0.0,0.0,0.0,0.0,0.0,3.452819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
52.0,3.0,0.0,0.0,0.0,1.0,0.0,3.3564924137968246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.0,2.0,0.0,0.0,0.0,1.0,0.0,3.78714396069814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
57.0,1.0,0.0,0.0,1.0,0.0,0.0,3.452819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,1.0,0.0,0.0,1.0,0.0,0.0,3.4464393446710155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5032583347756456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.0,1.0,0.0,0.0,0.0,0.0,0.0,2.918295834054489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.0,2.0,0.0,0.0,0.0,1.0,0.0,3.9148663038831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44.0,3.0,0.0,0.0,0.0,1.0,0.0,2.8453509366224368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.0,2.0,0.0,0.0,0.0,0.0,0.0,3.499227547132693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.0,1.0,0.0,0.0,0.0,0.0,0.0,2.128085278891395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
35.0,2.0,0.0,0.0,0.0,1.0,0.0,2.8553885422075336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.0,1.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34.0,2.0,0.0,0.0,0.0,0.0,0.0,3.095795255000934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53.0,3.0,0.0,0.0,0.0,1.0,0.0,2.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51.0,2.0,0.0,0.0,1.0,0.0,0.0,3.2037016960573483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.0,1.0,0.0,0.0,0.0,0.0,0.0,3.238901256602631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70.0,2.0,0.0,0.0,0.0,0.0,0.0,3.725480556997868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.0,3.0,0.0,0.0,0.0,1.0,0.0,3.7321588913645707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37.0,1.0,0.0,0.0,0.0,0.0,0.0,2.721928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
69.0,2.0,0.0,0.0,0.0,1.0,0.0,3.238901256602631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0220552088742005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20.0,1.0,0.0,0.0,0.0,0.0,0.0,3.095795255000934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54.0,1.0,0.0,0.0,0.0,0.0,0.0,3.334679141051595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100.0,3.0,0.0,0.0,0.0,1.0,0.0,3.3735572622751855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
134.0,4.0,0.0,0.0,0.0,0.0,0.0,3.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
59.0,2.0,0.0,0.0,0.0,1.0,0.0,3.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22.0,1.0,0.0,0.0,0.0,0.0,0.0,3.106890595608519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41.0,2.0,0.0,0.0,0.0,0.0,0.0,3.536886723742168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44.0,1.0,0.0,0.0,0.0,0.0,0.0,3.039148671903071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
149.0,2.0,0.0,0.0,0.0,0.0,0.0,3.378783493486176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25.0,1.0,0.0,0.0,0.0,0.0,0.0,2.8464393446710154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50.0,2.0,0.0,0.0,0.0,1.0,0.0,3.4464393446710155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
74.0,3.0,0.0,0.0,0.0,1.0,0.0,3.6978458230844122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33.0,2.0,0.0,0.0,0.0,1.0,0.0,3.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60.0,2.0,0.0,0.0,0.0,0.0,0.0,3.2608281712244556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
95.0,3.0,0.0,0.0,0.0,0.0,0.0,3.1556390622295662,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
23.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5216406363433186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
35.0,2.0,0.0,0.0,0.0,1.0,0.0,3.452819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.0,2.0,0.0,0.0,0.0,1.0,0.0,3.535174565635903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
55.0,2.0,0.0,0.0,0.0,1.0,0.0,3.452819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25.0,3.0,0.0,0.0,0.0,1.0,0.0,3.5216406363433186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
96.0,2.0,0.0,0.0,0.0,1.0,0.0,3.3735572622751855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.0,2.0,0.0,0.0,0.0,0.0,0.0,3.6178096843744556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
41.0,2.0,0.0,0.0,0.0,0.0,0.0,3.684183719779189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
64.0,2.0,0.0,0.0,0.0,1.0,0.0,3.319079570624175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
68.0,4.0,0.0,0.0,0.0,3.0,1.0,3.7193758224153695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20.0,1.0,0.0,0.0,0.0,0.0,0.0,2.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4182958340544896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0220552088742005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
87.0,3.0,0.0,0.0,0.0,0.0,0.0,2.688721875540867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
46.0,3.0,0.0,0.0,0.0,1.0,0.0,3.5535088547976783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60.0,2.0,0.0,0.0,0.0,0.0,0.0,3.459431618637298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25.0,1.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0269868333592873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
116.0,1.0,0.0,0.0,0.0,0.0,0.0,3.323231428797621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34.0,1.0,0.0,0.0,0.0,0.0,0.0,3.3927474104487847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
68.0,2.0,0.0,0.0,0.0,0.0,0.0,3.7264741182543752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
28.0,1.0,0.0,0.0,0.0,0.0,0.0,3.2516291673878226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39.0,2.0,0.0,0.0,0.0,0.0,0.0,3.4225779953216042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6053885422075336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20.0,1.0,0.0,0.0,0.0,0.0,0.0,3.277613436819116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.499227547132693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73.0,3.0,0.0,0.0,0.0,1.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
72.0,1.0,0.0,0.0,0.0,0.0,0.0,3.378783493486176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.0,2.0,0.0,0.0,0.0,0.0,0.0,3.1280852788913944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21.0,1.0,0.0,0.0,0.0,0.0,0.0,3.784183719779189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21.0,1.0,0.0,0.0,0.0,0.0,0.0,3.546593564294939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
49.0,1.0,0.0,0.0,0.0,0.0,0.0,3.084962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
67.0,2.0,0.0,0.0,0.0,0.0,0.0,3.213513256009071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19.0,1.0,0.0,0.0,0.0,0.0,0.0,3.614369445886757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0220552088742005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25.0,1.0,0.0,0.0,0.0,0.0,0.0,3.1219280948873624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0269868333592873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
75.0,2.0,0.0,0.0,0.0,0.0,0.0,3.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
52.0,3.0,0.0,0.0,0.0,1.0,0.0,3.427333493898265,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
30.0,1.0,0.0,0.0,0.0,0.0,0.0,3.188721875540867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
103.0,9.0,0.0,0.0,0.0,5.0,0.0,3.513202452298429,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
36.0,1.0,0.0,0.0,0.0,0.0,0.0,3.095795255000934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.0,2.0,0.0,0.0,0.0,0.0,0.0,3.202819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.0,1.0,0.0,0.0,0.0,0.0,0.0,3.277613436819116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
75.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0220552088742005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40.0,1.0,0.0,0.0,0.0,0.0,0.0,3.039148671903071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59.0,2.0,0.0,0.0,0.0,1.0,0.0,3.6818808028034034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34.0,2.0,0.0,0.0,0.0,1.0,0.0,3.499227541723357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18.0,2.0,0.0,0.0,0.0,1.0,0.0,2.4193819456463714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.0,1.0,0.0,0.0,0.0,0.0,0.0,3.095795255000934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
124.0,6.0,0.0,0.0,0.0,1.0,0.0,3.1820058147602137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
28.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0574760762899316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20.0,1.0,0.0,0.0,0.0,0.0,0.0,3.3660913291191927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18.0,1.0,0.0,0.0,0.0,0.0,0.0,2.8510187230942297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0850551027564768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44.0,2.0,0.0,0.0,0.0,1.0,0.0,3.1898980954642875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.0,1.0,0.0,0.0,0.0,0.0,0.0,3.027169118440619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31.0,1.0,0.0,0.0,0.0,0.0,0.0,3.277613436819116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42.0,1.0,0.0,0.0,0.0,0.0,0.0,2.6258145836939115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54.0,4.0,0.0,0.0,0.0,1.0,0.0,3.588354347173233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
77.0,2.0,0.0,0.0,0.0,1.0,0.0,3.838039816898155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.0,3.0,0.0,0.0,0.0,1.0,0.0,3.5383105956150063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39.0,2.0,0.0,0.0,0.0,1.0,0.0,3.684183719779189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,2.0,0.0,0.0,0.0,1.0,0.0,3.4193819456463714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
98.0,4.0,0.0,0.0,0.0,1.0,0.0,3.2195282822995477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59.0,2.0,0.0,0.0,0.0,0.0,0.0,2.4416298737872246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
82.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0220552088742005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
61.0,3.0,0.0,0.0,0.0,1.0,0.0,3.720175521464345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
293.0,35.0,1.0,0.0,0.0,0.0,0.0,3.8841837197791893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
32.0,2.0,0.0,0.0,0.0,0.0,0.0,3.084962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32.0,2.0,0.0,0.0,0.0,1.0,0.0,3.3735572622751855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.0,1.0,0.0,0.0,0.0,0.0,0.0,3.084962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37.0,3.0,0.0,0.0,0.0,1.0,0.0,3.7216117239699016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4548223999466066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.0,1.0,0.0,0.0,1.0,0.0,0.0,3.7192945256669794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.0,3.0,0.0,0.0,0.0,1.0,0.0,2.1709505944546685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48.0,3.0,0.0,0.0,0.0,1.0,0.0,3.438721875540867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.0,1.0,0.0,0.0,0.0,0.0,0.0,3.188721875540867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
207.0,2.0,0.0,0.0,0.0,1.0,0.0,3.6235166412180155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
91.0,2.0,0.0,0.0,0.0,1.0,0.0,3.584183719779189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
27.0,2.0,0.0,0.0,0.0,0.0,0.0,3.095795255000934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
35.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0062389286533895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
135.0,1.0,0.0,0.0,0.0,0.0,0.0,2.4464393446710155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50.0,2.0,0.0,0.0,0.0,0.0,0.0,3.6219280948873624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
56.0,4.0,0.0,0.0,0.0,1.0,0.0,3.886842188131012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
61.0,2.0,0.0,0.0,0.0,0.0,0.0,3.7849418274376427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
33.0,3.0,0.0,0.0,0.0,0.0,0.0,3.784183719779189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
137.0,2.0,0.0,0.0,0.0,1.0,0.0,3.7834651896016473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35.0,2.0,0.0,0.0,0.0,1.0,0.0,3.7003669748170993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,1.0,0.0,0.0,0.0,0.0,0.0,2.725480556997868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21.0,1.0,0.0,0.0,0.0,0.0,0.0,3.3841837197791893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31.0,1.0,0.0,0.0,0.0,0.0,0.0,3.095795255000934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.0,1.0,0.0,0.0,0.0,0.0,0.0,3.1219280948873624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36.0,1.0,0.0,0.0,0.0,0.0,0.0,3.57243125132212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42.0,2.0,0.0,0.0,0.0,1.0,0.0,3.8812270043014787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36.0,1.0,0.0,0.0,0.0,0.0,0.0,3.039148671903071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46.0,1.0,0.0,0.0,0.0,0.0,0.0,3.235926350629033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.0,2.0,0.0,0.0,0.0,1.0,0.0,2.8553885422075336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0306390622295662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.0,2.0,0.0,0.0,0.0,0.0,0.0,2.688721875540867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20.0,1.0,0.0,0.0,0.0,0.0,0.0,3.277613436819116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
35.0,1.0,0.0,0.0,0.0,0.0,0.0,3.327819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
207.0,2.0,0.0,0.0,0.0,1.0,0.0,3.8212266049160206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
66.0,2.0,0.0,0.0,0.0,0.0,0.0,3.3815804883091634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42.0,2.0,0.0,0.0,0.0,1.0,0.0,3.095795255000934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31.0,1.0,0.0,0.0,0.0,0.0,0.0,3.095795255000934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16.0,2.0,0.0,0.0,0.0,1.0,0.0,3.640223928941852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31.0,2.0,0.0,0.0,0.0,1.0,0.0,3.452819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
185.0,9.0,0.0,0.0,0.0,7.0,0.0,3.9528980124656248,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1
49.0,2.0,0.0,0.0,0.0,1.0,0.0,3.452819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.0,3.0,0.0,0.0,0.0,1.0,0.0,3.1820058147602137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31.0,2.0,0.0,0.0,0.0,0.0,0.0,3.3927474104487847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
56.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49.0,4.0,0.0,0.0,0.0,2.0,0.0,3.4193819456463714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40.0,4.0,0.0,0.0,0.0,0.0,0.0,3.499227547132693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34.0,2.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
56.0,1.0,0.0,0.0,0.0,0.0,0.0,3.1898980954642875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
83.0,5.0,0.0,0.0,0.0,1.0,0.0,4.293660689688186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
47.0,2.0,0.0,0.0,0.0,0.0,0.0,3.3927474104487847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
132.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5949066182439395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
106.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8219280948873626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
63.0,2.0,0.0,0.0,0.0,1.0,0.0,3.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
26.0,1.0,0.0,0.0,0.0,0.0,0.0,3.238901256602631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0220552088742005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.0,1.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
56.0,4.0,0.0,0.0,0.0,1.0,0.0,3.8035088547976783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21.0,1.0,0.0,0.0,0.0,0.0,0.0,3.584183719779189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20.0,1.0,0.0,0.0,0.0,0.0,0.0,3.1219280948873624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
81.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0511085007312415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4182958340544896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35.0,1.0,0.0,0.0,0.0,0.0,0.0,3.3735572622751855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.0,3.0,0.0,0.0,0.0,1.0,0.0,3.7081320646586016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33.0,3.0,0.0,0.0,0.0,1.0,0.0,3.323231428797621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
51.0,2.0,0.0,0.0,0.0,0.0,0.0,3.235926350629033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.0,2.0,0.0,0.0,0.0,0.0,0.0,3.3735572622751855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22.0,1.0,0.0,0.0,0.0,0.0,0.0,3.378783493486176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
35.0,2.0,0.0,0.0,0.0,1.0,0.0,3.452819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
45.0,3.0,0.0,0.0,0.0,1.0,0.0,2.9139770731827523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
146.0,3.0,0.0,0.0,0.0,1.0,0.0,4.173557262275185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
69.0,1.0,0.0,0.0,0.0,0.0,0.0,3.683542362433231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.0,1.0,0.0,0.0,0.0,0.0,0.0,2.931208948910323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0588138903312014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
